country,country_code,year,coal_pct,oil_pct,gas_pct,nuclear_pct,hydro_pct,wind_pct,solar_pct,other_renewables_pct,total_generation_twh,region,battery_storage_mwh,pumped_hydro_mwh
SEN,SEN,2000,18.14,4.16,70.68,0.0,0.03,0.28,0.02,6.69,1.97,Africa,0.0,0.36
SEN,SEN,2001,17.69,4.04,70.66,0.0,0.0,0.23,0.67,6.71,2.09,Africa,0.0,0.42
SEN,SEN,2002,17.14,3.58,69.75,0.0,0.0,1.43,1.2,6.9,2.17,Africa,0.0,0.47
SEN,SEN,2003,16.33,3.94,69.74,0.0,0.0,1.14,1.96,6.89,2.29,Africa,0.0,0.54
SEN,SEN,2004,15.95,3.26,69.75,0.0,0.0,1.43,2.45,7.16,2.39,Africa,0.0,0.59
SEN,SEN,2005,15.59,3.53,68.13,0.0,0.0,1.74,3.61,7.4,2.5,Africa,0.0,0.64
SEN,SEN,2006,14.99,3.34,68.52,0.0,0.0,1.89,4.23,7.03,2.63,Africa,0.0,0.71
SEN,SEN,2007,14.23,3.37,67.83,0.0,0.01,2.12,4.71,7.73,2.74,Africa,0.0,0.76
SEN,SEN,2008,13.77,3.48,67.91,0.0,0.0,2.13,5.22,7.49,2.87,Africa,0.0,0.83
SEN,SEN,2009,13.57,2.98,67.61,0.0,0.11,2.16,5.68,7.89,3.03,Africa,0.0,0.9
SEN,SEN,2010,13.2,2.73,66.85,0.0,0.0,2.42,6.74,8.06,3.18,Africa,0.0,0.93
SEN,SEN,2011,12.68,2.54,66.31,0.0,0.19,2.58,7.6,8.1,3.28,Africa,0.32,0.99
SEN,SEN,2012,12.09,2.62,66.26,0.0,0.0,2.63,8.07,8.33,3.47,Africa,0.43,1.06
SEN,SEN,2013,11.59,2.52,65.69,0.0,0.22,2.81,8.54,8.63,3.63,Africa,0.56,1.11
SEN,SEN,2014,11.12,2.02,65.73,0.0,0.0,3.08,9.51,8.54,3.76,Africa,0.8,1.18
SEN,SEN,2015,10.78,1.8,65.12,0.0,0.0,3.32,9.98,9.0,3.93,Africa,1.07,1.22
SEN,SEN,2016,10.07,1.56,65.01,0.0,0.0,3.59,10.82,8.95,4.17,Africa,1.37,1.3
SEN,SEN,2017,9.65,1.67,64.31,0.0,0.25,3.85,11.1,9.17,4.34,Africa,1.96,1.34
SEN,SEN,2018,8.68,1.49,64.39,0.0,0.27,3.92,12.03,9.22,4.57,Africa,2.51,1.41
SEN,SEN,2019,8.71,1.57,63.54,0.0,0.0,4.4,12.41,9.37,4.81,Africa,3.49,1.44
SEN,SEN,2020,8.02,1.35,63.52,0.0,0.08,4.41,13.19,9.43,4.96,Africa,4.67,1.53
SEN,SEN,2021,7.45,1.28,63.12,0.0,0.17,4.24,14.42,9.32,5.22,Africa,6.41,1.55
SEN,SEN,2022,7.09,1.12,62.54,0.0,0.03,4.54,15.04,9.64,5.46,Africa,8.71,1.63
SEN,SEN,2023,6.35,1.19,62.52,0.0,0.0,4.8,15.35,9.79,5.73,Africa,11.6,1.69
SEN,SEN,2024,5.97,0.58,62.26,0.0,0.0,5.13,15.9,10.16,6.01,Africa,15.37,1.77
SGP,SGP,2000,1.74,1.4,95.95,0.0,0.0,0.17,0.06,0.68,19.82,Asia,0.0,1.39
SGP,SGP,2001,1.39,1.81,95.33,0.0,0.12,0.0,0.8,0.55,20.7,Asia,0.0,1.52
SGP,SGP,2002,1.92,1.44,95.68,0.0,0.0,0.16,0.48,0.32,21.72,Asia,0.0,1.68
SGP,SGP,2003,2.01,1.43,95.19,0.0,0.41,0.0,0.37,0.59,22.43,Asia,0.0,1.82
SGP,SGP,2004,1.55,1.84,95.09,0.0,0.0,0.05,0.82,0.65,23.58,Asia,0.0,1.89
SGP,SGP,2005,1.69,1.07,95.03,0.0,0.0,0.06,1.22,0.93,24.48,Asia,0.0,2.11
SGP,SGP,2006,1.28,1.4,94.91,0.0,0.19,0.0,1.26,0.96,25.64,Asia,0.0,2.21
SGP,SGP,2007,1.33,1.36,94.46,0.0,0.14,0.19,1.56,0.96,26.45,Asia,0.0,2.31
SGP,SGP,2008,1.28,1.4,95.03,0.0,0.06,0.0,1.36,0.87,28.14,Asia,0.0,2.45
SGP,SGP,2009,1.48,1.64,94.12,0.0,0.18,0.33,1.46,0.79,29.15,Asia,0.0,2.61
SGP,SGP,2010,1.62,1.58,94.15,0.0,0.0,0.03,1.54,1.08,30.45,Asia,0.0,2.82
SGP,SGP,2011,1.4,1.21,94.65,0.0,0.13,0.0,1.75,0.86,31.53,Asia,1.96,2.93
SGP,SGP,2012,1.12,1.62,94.07,0.0,0.11,0.0,2.17,0.91,33.07,Asia,2.68,3.07
SGP,SGP,2013,1.29,0.98,93.66,0.0,0.25,0.0,2.55,1.27,34.46,Asia,3.57,3.15
SGP,SGP,2014,0.63,1.1,94.63,0.0,0.0,0.0,2.48,1.16,36.05,Asia,4.9,3.26
SGP,SGP,2015,0.9,1.1,94.41,0.0,0.0,0.15,2.45,0.99,37.8,Asia,6.57,3.44
SGP,SGP,2016,0.68,1.14,94.62,0.0,0.0,0.0,2.84,0.72,39.38,Asia,9.29,3.6
SGP,SGP,2017,0.53,1.09,93.62,0.0,0.19,0.12,3.2,1.25,40.58,Asia,12.17,3.76
SGP,SGP,2018,0.64,1.26,94.32,0.0,0.0,0.3,3.05,0.43,42.19,Asia,15.94,3.81
SGP,SGP,2019,0.49,0.92,94.98,0.0,0.0,0.0,2.81,0.8,44.57,Asia,22.16,3.93
SGP,SGP,2020,0.51,1.27,93.47,0.0,0.0,0.09,3.39,1.27,46.34,Asia,28.93,4.14
SGP,SGP,2021,0.1,0.87,93.72,0.0,0.44,0.29,3.52,1.06,48.59,Asia,39.58,4.23
SGP,SGP,2022,0.32,0.98,93.79,0.0,0.18,0.26,3.5,0.97,50.55,Asia,52.21,4.27
SGP,SGP,2023,0.13,0.99,93.98,0.0,0.0,0.0,3.62,1.28,52.87,Asia,71.98,4.5
SGP,SGP,2024,0.0,0.75,94.13,0.0,0.0,0.14,4.23,0.75,55.39,Asia,94.38,4.56
SLB,SLB,2000,10.91,62.14,7.28,0.0,9.77,0.0,0.3,9.6,0.04,Oceania,0.0,0.06
SLB,SLB,2001,9.71,62.76,6.71,0.0,10.03,0.16,0.7,9.93,0.04,Oceania,0.0,0.06
SLB,SLB,2002,9.78,62.28,6.61,0.0,9.91,0.0,1.54,9.88,0.04,Oceania,0.0,0.07
SLB,SLB,2003,9.39,62.18,6.19,0.0,10.18,0.02,2.17,9.87,0.04,Oceania,0.0,0.07
SLB,SLB,2004,8.92,61.52,6.04,0.0,10.18,0.24,2.83,10.27,0.04,Oceania,0.0,0.08
SLB,SLB,2005,8.4,61.72,5.67,0.0,10.3,0.1,3.61,10.2,0.05,Oceania,0.0,0.08
SLB,SLB,2006,7.97,61.4,5.86,0.0,9.98,0.0,4.01,10.78,0.05,Oceania,0.0,0.09
SLB,SLB,2007,7.55,61.98,5.3,0.0,9.75,0.0,4.45,10.97,0.05,Oceania,0.0,0.09
SLB,SLB,2008,7.19,60.88,4.71,0.0,10.05,0.0,5.49,11.68,0.05,Oceania,0.0,0.1
SLB,SLB,2009,6.92,61.45,4.45,0.0,9.87,0.0,6.0,11.31,0.05,Oceania,0.0,0.1
SLB,SLB,2010,6.46,60.96,4.1,0.0,10.17,0.18,6.5,11.63,0.06,Oceania,0.0,0.1
SLB,SLB,2011,5.73,61.06,4.45,0.0,9.59,0.0,7.09,12.08,0.06,Oceania,0.01,0.11
SLB,SLB,2012,5.45,61.53,3.55,0.0,9.86,0.03,7.73,11.85,0.06,Oceania,0.01,0.11
SLB,SLB,2013,4.81,61.06,3.39,0.0,10.21,0.0,8.43,12.1,0.06,Oceania,0.02,0.12
SLB,SLB,2014,4.59,60.8,3.16,0.0,10.04,0.0,8.86,12.55,0.07,Oceania,0.02,0.12
SLB,SLB,2015,4.08,61.0,2.67,0.0,10.11,0.0,9.4,12.74,0.07,Oceania,0.03,0.12
SLB,SLB,2016,3.35,60.97,2.53,0.0,10.1,0.02,9.87,13.16,0.07,Oceania,0.04,0.13
SLB,SLB,2017,3.09,60.46,2.42,0.0,9.82,0.09,10.94,13.18,0.08,Oceania,0.06,0.14
SLB,SLB,2018,2.62,60.54,1.73,0.0,10.07,0.39,11.16,13.49,0.08,Oceania,0.08,0.14
SLB,SLB,2019,2.66,60.1,1.1,0.0,10.26,0.03,11.78,14.07,0.08,Oceania,0.11,0.14
SLB,SLB,2020,2.01,60.26,1.58,0.0,9.83,0.0,12.6,13.72,0.09,Oceania,0.15,0.15
SLB,SLB,2021,1.53,60.03,1.1,0.0,9.8,0.0,13.07,14.47,0.09,Oceania,0.21,0.15
SLB,SLB,2022,1.0,59.62,0.86,0.0,9.96,0.09,13.85,14.62,0.09,Oceania,0.28,0.16
SLB,SLB,2023,0.52,59.89,0.62,0.0,10.11,0.04,14.22,14.6,0.1,Oceania,0.38,0.17
SLB,SLB,2024,0.0,59.71,0.07,0.0,10.3,0.23,14.8,14.89,0.1,Oceania,0.5,0.17
SLE,SLE,2000,8.96,42.65,6.42,0.0,30.03,0.0,0.63,11.31,0.27,Africa,0.0,0.26
SLE,SLE,2001,8.88,42.12,5.8,0.0,30.22,0.21,1.29,11.48,0.28,Africa,0.0,0.28
SLE,SLE,2002,8.71,41.81,5.7,0.0,29.82,0.04,2.02,11.9,0.28,Africa,0.0,0.29
SLE,SLE,2003,7.88,41.83,5.6,0.0,29.86,0.0,2.5,12.33,0.29,Africa,0.0,0.3
SLE,SLE,2004,7.78,41.78,5.48,0.0,29.75,0.0,2.84,12.37,0.3,Africa,0.0,0.31
SLE,SLE,2005,7.07,42.09,5.27,0.0,29.75,0.01,3.33,12.48,0.31,Africa,0.0,0.33
SLE,SLE,2006,6.98,41.63,4.62,0.0,29.97,0.0,4.26,12.54,0.31,Africa,0.0,0.35
SLE,SLE,2007,6.32,41.54,4.46,0.0,29.91,0.0,5.04,12.73,0.32,Africa,0.0,0.36
SLE,SLE,2008,5.98,41.55,3.99,0.0,30.18,0.0,5.59,12.71,0.33,Africa,0.0,0.37
SLE,SLE,2009,5.99,41.19,3.8,0.0,29.67,0.45,6.28,12.62,0.34,Africa,0.0,0.39
SLE,SLE,2010,5.71,41.12,3.53,0.0,29.92,0.0,6.62,13.1,0.35,Africa,0.0,0.39
SLE,SLE,2011,4.95,41.15,3.43,0.0,30.05,0.0,7.18,13.24,0.36,Africa,0.03,0.41
SLE,SLE,2012,4.36,40.8,3.49,0.0,29.73,0.0,8.29,13.33,0.37,Africa,0.04,0.43
SLE,SLE,2013,4.34,41.09,2.78,0.0,29.55,0.0,8.53,13.71,0.38,Africa,0.06,0.45
SLE,SLE,2014,3.67,40.91,2.73,0.0,30.09,0.13,9.07,13.4,0.39,Africa,0.09,0.45
SLE,SLE,2015,3.53,40.48,2.1,0.0,30.12,0.33,9.59,13.85,0.39,Africa,0.11,0.47
SLE,SLE,2016,3.2,40.5,1.89,0.0,30.53,0.0,10.1,13.78,0.41,Africa,0.15,0.48
SLE,SLE,2017,2.5,40.64,1.79,0.0,29.91,0.18,10.89,14.09,0.42,Africa,0.2,0.49
SLE,SLE,2018,2.19,40.47,1.77,0.0,29.52,0.41,11.53,14.11,0.43,Africa,0.27,0.49
SLE,SLE,2019,1.64,40.56,1.4,0.0,30.1,0.0,12.22,14.08,0.44,Africa,0.38,0.52
SLE,SLE,2020,1.71,40.43,1.07,0.0,29.9,0.0,12.66,14.23,0.45,Africa,0.5,0.54
SLE,SLE,2021,1.37,40.28,0.86,0.0,29.86,0.0,13.37,14.26,0.46,Africa,0.7,0.55
SLE,SLE,2022,0.75,39.98,0.6,0.0,30.02,0.35,13.83,14.47,0.48,Africa,0.93,0.56
SLE,SLE,2023,0.2,40.22,0.0,0.0,30.28,0.0,14.27,15.03,0.48,Africa,1.27,0.56
SLE,SLE,2024,0.0,40.18,0.0,0.0,30.02,0.0,14.69,15.11,0.5,Africa,1.77,0.59
SLV,SLV,2000,17.25,6.09,26.59,0.0,20.04,0.0,1.08,28.95,4.24,North America,0.0,2.16
SLV,SLV,2001,16.44,6.42,26.1,0.0,20.17,0.2,1.13,29.54,4.35,North America,0.0,2.43
SLV,SLV,2002,16.17,6.23,25.76,0.0,19.9,0.0,1.32,30.62,4.43,North America,0.0,2.58
SLV,SLV,2003,15.14,6.08,25.38,0.0,19.75,0.05,1.93,31.67,4.48,North America,0.0,2.84
SLV,SLV,2004,14.55,6.13,24.69,0.0,20.04,0.03,2.42,32.14,4.58,North America,0.0,2.93
SLV,SLV,2005,13.54,6.23,24.26,0.0,19.98,0.27,2.83,32.89,4.68,North America,0.0,3.15
SLV,SLV,2006,12.79,5.7,23.96,0.0,19.89,0.47,3.15,34.04,4.8,North America,0.0,3.32
SLV,SLV,2007,12.25,6.05,23.19,0.0,20.0,0.0,3.46,35.05,4.92,North America,0.0,3.62
SLV,SLV,2008,11.46,6.09,23.04,0.0,19.65,0.0,4.25,35.51,4.95,North America,0.0,3.76
SLV,SLV,2009,10.47,5.67,22.47,0.0,20.01,0.3,4.38,36.7,5.12,North America,0.0,3.85
SLV,SLV,2010,9.64,5.98,21.64,0.0,20.37,0.0,4.51,37.86,5.22,North America,0.0,4.02
SLV,SLV,2011,9.47,5.61,21.49,0.0,20.06,0.06,4.76,38.55,5.33,North America,0.53,4.32
SLV,SLV,2012,8.59,5.96,20.98,0.0,19.73,0.0,5.6,39.14,5.46,North America,0.7,4.36
SLV,SLV,2013,7.9,5.88,20.57,0.0,19.74,0.0,5.61,40.3,5.56,North America,1.0,4.61
SLV,SLV,2014,7.26,5.65,19.4,0.0,19.94,0.25,6.05,41.45,5.67,North America,1.31,4.9
SLV,SLV,2015,6.47,5.15,19.19,0.0,19.81,0.29,6.6,42.49,5.8,North America,1.69,5.01
SLV,SLV,2016,5.83,5.38,18.69,0.0,20.06,0.0,7.05,42.99,5.95,North America,2.34,5.13
SLV,SLV,2017,5.25,5.08,18.57,0.0,19.89,0.0,7.02,44.19,6.06,North America,3.2,5.32
SLV,SLV,2018,4.16,5.22,17.85,0.0,20.55,0.0,7.58,44.64,6.21,North America,4.32,5.61
SLV,SLV,2019,3.74,5.32,17.31,0.0,19.91,0.0,8.08,45.64,6.27,North America,5.82,5.79
SLV,SLV,2020,2.65,4.82,17.16,0.0,20.04,0.15,8.22,46.96,6.44,North America,7.87,5.75
SLV,SLV,2021,2.03,5.32,16.21,0.0,19.85,0.0,8.91,47.68,6.63,North America,10.75,6.09
SLV,SLV,2022,1.4,4.76,15.66,0.0,20.1,0.27,9.57,48.24,6.75,North America,14.74,6.34
SLV,SLV,2023,0.83,5.19,15.32,0.0,20.32,0.13,9.12,49.09,6.86,North America,19.64,6.55
SLV,SLV,2024,0.02,4.86,14.62,0.0,20.12,0.25,10.17,49.96,7.0,North America,25.87,6.53
SOM,SOM,2000,10.89,72.75,7.42,0.0,0.05,0.5,1.27,7.12,0.18,Africa,0.0,0.03
SOM,SOM,2001,10.35,72.69,6.99,0.0,0.24,1.04,1.31,7.38,0.18,Africa,0.0,0.04
SOM,SOM,2002,9.77,72.84,6.59,0.0,0.21,1.1,1.91,7.58,0.19,Africa,0.0,0.04
SOM,SOM,2003,9.27,72.72,6.34,0.0,0.02,1.06,2.84,7.75,0.2,Africa,0.0,0.05
SOM,SOM,2004,8.94,73.1,6.2,0.0,0.0,1.16,2.97,7.63,0.21,Africa,0.0,0.05
SOM,SOM,2005,8.89,72.67,5.61,0.0,0.0,1.41,3.56,7.86,0.22,Africa,0.0,0.06
SOM,SOM,2006,7.69,71.87,5.63,0.0,0.25,1.74,4.77,8.05,0.23,Africa,0.0,0.06
SOM,SOM,2007,7.87,71.57,5.6,0.0,0.22,1.89,5.18,7.67,0.23,Africa,0.0,0.06
SOM,SOM,2008,7.29,71.42,5.28,0.0,0.1,2.29,5.47,8.15,0.25,Africa,0.0,0.07
SOM,SOM,2009,6.51,72.27,4.74,0.0,0.0,1.95,6.37,8.16,0.26,Africa,0.0,0.07
SOM,SOM,2010,6.1,71.65,4.39,0.0,0.0,2.7,6.84,8.32,0.27,Africa,0.0,0.08
SOM,SOM,2011,5.58,71.31,3.99,0.0,0.13,2.91,7.51,8.57,0.28,Africa,0.04,0.08
SOM,SOM,2012,5.08,71.5,3.6,0.0,0.05,2.74,8.32,8.71,0.3,Africa,0.05,0.09
SOM,SOM,2013,4.78,71.15,3.46,0.0,0.0,3.13,8.63,8.85,0.31,Africa,0.07,0.09
SOM,SOM,2014,4.5,71.23,2.94,0.0,0.07,3.15,9.34,8.77,0.32,Africa,0.09,0.1
SOM,SOM,2015,4.21,71.23,2.36,0.0,0.33,3.49,9.63,8.75,0.34,Africa,0.13,0.1
SOM,SOM,2016,3.51,70.63,2.76,0.0,0.17,3.25,10.46,9.22,0.35,Africa,0.17,0.1
SOM,SOM,2017,3.16,71.01,2.0,0.0,0.0,3.87,10.62,9.34,0.37,Africa,0.23,0.11
SOM,SOM,2018,2.86,69.99,1.79,0.0,0.24,4.27,11.55,9.3,0.38,Africa,0.3,0.11
SOM,SOM,2019,2.27,70.73,1.5,0.0,0.0,3.96,12.16,9.38,0.4,Africa,0.41,0.12
SOM,SOM,2020,2.11,70.52,1.15,0.0,0.0,3.96,12.75,9.51,0.42,Africa,0.56,0.12
SOM,SOM,2021,1.21,70.28,1.51,0.0,0.1,4.37,13.2,9.33,0.44,Africa,0.73,0.12
SOM,SOM,2022,1.01,69.86,0.75,0.0,0.34,4.67,13.71,9.66,0.46,Africa,0.99,0.14
SOM,SOM,2023,0.43,70.18,0.0,0.0,0.22,5.18,14.19,9.8,0.48,Africa,1.36,0.14
SOM,SOM,2024,0.0,69.68,0.09,0.0,0.07,4.97,15.14,10.05,0.5,Africa,1.89,0.14
SPM,SPM,2000,16.81,53.64,11.72,0.0,0.0,1.74,0.34,15.75,0.02,North America,0.0,0.0
SPM,SPM,2001,16.42,53.73,11.12,0.0,0.0,2.18,0.48,16.07,0.02,North America,0.0,0.0
SPM,SPM,2002,15.66,52.81,10.64,0.0,0.07,3.19,0.92,16.71,0.02,North America,0.0,0.0
SPM,SPM,2003,14.6,53.05,10.23,0.0,0.09,3.74,1.13,17.16,0.02,North America,0.0,0.0
SPM,SPM,2004,13.89,52.84,9.72,0.0,0.0,4.97,1.52,17.06,0.02,North America,0.0,0.0
SPM,SPM,2005,13.43,52.66,9.12,0.0,0.4,5.57,1.17,17.65,0.02,North America,0.0,0.0
SPM,SPM,2006,12.65,52.15,8.93,0.0,0.07,6.17,1.71,18.32,0.02,North America,0.0,0.0
SPM,SPM,2007,12.18,52.37,8.22,0.0,0.0,7.2,1.49,18.54,0.02,North America,0.0,0.0
SPM,SPM,2008,11.33,52.22,7.77,0.0,0.0,7.46,2.25,18.97,0.02,North America,0.0,0.01
SPM,SPM,2009,10.79,52.06,7.33,0.0,0.0,8.91,1.88,19.03,0.02,North America,0.0,0.01
SPM,SPM,2010,10.12,52.19,6.96,0.0,0.0,9.08,2.25,19.4,0.03,North America,0.0,0.01
SPM,SPM,2011,9.13,52.36,6.41,0.0,0.0,9.95,2.36,19.79,0.03,North America,0.01,0.01
SPM,SPM,2012,8.47,51.46,5.89,0.0,0.32,10.92,2.53,20.41,0.03,North America,0.01,0.01
SPM,SPM,2013,7.36,51.57,5.3,0.0,0.0,11.76,3.07,20.94,0.03,North America,0.02,0.01
SPM,SPM,2014,7.38,51.48,4.76,0.0,0.0,12.51,3.02,20.85,0.03,North America,0.02,0.01
SPM,SPM,2015,6.39,50.98,4.3,0.0,0.26,13.02,3.53,21.52,0.03,North America,0.03,0.01
SPM,SPM,2016,5.71,51.44,3.95,0.0,0.22,13.89,3.14,21.65,0.03,North America,0.05,0.01
SPM,SPM,2017,4.76,50.98,3.32,0.0,0.02,14.73,3.59,22.6,0.04,North America,0.06,0.01
SPM,SPM,2018,3.64,51.09,2.8,0.0,0.06,15.47,3.86,23.08,0.04,North America,0.08,0.01
SPM,SPM,2019,3.54,50.63,2.22,0.0,0.0,16.09,4.36,23.16,0.04,North America,0.11,0.01
SPM,SPM,2020,2.72,50.83,1.45,0.0,0.0,16.73,4.11,24.16,0.04,North America,0.15,0.01
SPM,SPM,2021,2.12,50.07,1.71,0.0,0.1,17.79,4.64,23.57,0.04,North America,0.2,0.01
SPM,SPM,2022,1.21,50.06,0.92,0.0,0.13,18.48,5.0,24.2,0.05,North America,0.27,0.01
SPM,SPM,2023,0.83,49.71,0.66,0.0,0.15,19.25,4.76,24.64,0.05,North America,0.37,0.01
SPM,SPM,2024,0.05,49.79,0.0,0.0,0.0,19.89,5.26,25.01,0.05,North America,0.49,0.01
SRB,SRB,2000,64.22,1.72,7.59,0.0,22.3,0.81,0.02,3.34,17.77,Europe,0.0,6.93
SRB,SRB,2001,63.34,1.86,7.69,0.0,22.0,1.09,0.43,3.59,18.38,Europe,0.0,7.73
SRB,SRB,2002,63.59,1.83,7.19,0.0,22.03,0.97,0.61,3.78,18.71,Europe,0.0,8.49
SRB,SRB,2003,63.08,1.78,7.6,0.0,22.06,1.25,0.39,3.84,19.35,Europe,0.0,9.29
SRB,SRB,2004,63.39,1.51,7.16,0.0,22.17,1.47,0.66,3.64,20.03,Europe,0.0,10.0
SRB,SRB,2005,62.91,1.91,7.03,0.0,22.02,1.93,0.43,3.77,20.82,Europe,0.0,11.01
SRB,SRB,2006,63.32,1.67,7.03,0.0,21.88,1.89,0.51,3.7,21.37,Europe,0.0,11.6
SRB,SRB,2007,63.25,1.81,6.93,0.0,21.91,2.03,0.45,3.62,21.75,Europe,0.0,12.19
SRB,SRB,2008,63.0,1.41,6.65,0.0,22.19,2.14,0.93,3.68,22.71,Europe,0.0,13.49
SRB,SRB,2009,61.98,1.73,6.77,0.0,21.99,2.56,0.88,4.09,23.24,Europe,0.0,14.03
SRB,SRB,2010,62.09,1.95,6.27,0.0,21.98,2.46,1.09,4.16,24.08,Europe,0.0,14.92
SRB,SRB,2011,62.28,1.3,6.74,0.0,21.89,2.81,0.93,4.05,24.79,Europe,1.26,15.46
SRB,SRB,2012,62.2,1.5,6.33,0.0,21.9,2.74,1.11,4.22,25.3,Europe,1.72,16.11
SRB,SRB,2013,62.07,1.42,6.35,0.0,22.29,2.75,1.07,4.05,26.35,Europe,2.38,17.23
SRB,SRB,2014,61.15,1.41,6.33,0.0,21.64,3.59,1.4,4.48,27.04,Europe,3.12,18.1
SRB,SRB,2015,61.48,1.08,6.35,0.0,21.83,3.5,1.55,4.21,28.02,Europe,4.36,18.42
SRB,SRB,2016,60.68,1.56,6.13,0.0,21.78,3.53,1.87,4.45,29.09,Europe,5.81,19.85
SRB,SRB,2017,61.2,1.59,5.63,0.0,21.77,3.71,1.73,4.37,29.74,Europe,7.96,19.53
SRB,SRB,2018,61.16,1.28,5.62,0.0,21.97,4.28,1.13,4.56,30.7,Europe,10.93,20.62
SRB,SRB,2019,60.43,1.06,5.51,0.0,21.94,4.28,2.12,4.66,31.66,Europe,14.82,21.44
SRB,SRB,2020,60.8,1.14,5.35,0.0,22.05,4.25,1.66,4.75,32.4,Europe,19.3,21.85
SRB,SRB,2021,60.68,1.36,5.3,0.0,22.02,4.53,1.24,4.87,33.67,Europe,25.68,23.25
SRB,SRB,2022,60.52,1.18,4.85,0.0,22.25,4.68,1.96,4.56,34.81,Europe,34.82,24.11
SRB,SRB,2023,59.39,1.29,5.13,0.0,21.97,4.98,1.98,5.26,35.8,Europe,46.44,24.67
SRB,SRB,2024,60.19,0.92,4.82,0.0,22.08,4.97,1.93,5.09,37.01,Europe,66.18,26.59
SSD,SSD,2000,6.88,76.71,4.56,0.0,4.82,0.4,0.59,6.04,0.14,Africa,0.0,0.14
SSD,SSD,2001,6.48,75.99,4.72,0.0,4.82,0.42,1.37,6.2,0.14,Africa,0.0,0.15
SSD,SSD,2002,6.57,75.73,4.28,0.0,4.98,0.18,1.78,6.48,0.15,Africa,0.0,0.17
SSD,SSD,2003,6.32,76.16,4.21,0.0,4.79,0.0,2.36,6.16,0.15,Africa,0.0,0.18
SSD,SSD,2004,5.58,76.41,3.96,0.0,5.0,0.24,2.14,6.67,0.16,Africa,0.0,0.21
SSD,SSD,2005,5.73,75.73,3.9,0.0,5.05,0.1,2.54,6.95,0.16,Africa,0.0,0.21
SSD,SSD,2006,5.16,75.79,3.82,0.0,4.98,0.04,3.3,6.91,0.17,Africa,0.0,0.22
SSD,SSD,2007,4.98,76.65,2.98,0.0,4.87,0.13,3.35,7.04,0.17,Africa,0.0,0.24
SSD,SSD,2008,4.45,76.15,3.45,0.0,4.98,0.0,3.8,7.17,0.18,Africa,0.0,0.26
SSD,SSD,2009,4.32,75.8,2.81,0.0,4.87,0.07,4.63,7.5,0.18,Africa,0.0,0.27
SSD,SSD,2010,4.0,75.8,2.88,0.0,4.96,0.0,4.46,7.9,0.19,Africa,0.0,0.29
SSD,SSD,2011,3.77,75.76,2.38,0.0,4.8,0.11,5.28,7.9,0.2,Africa,0.01,0.29
SSD,SSD,2012,3.54,75.17,2.46,0.0,5.13,0.26,5.54,7.9,0.2,Africa,0.02,0.31
SSD,SSD,2013,3.03,76.08,2.23,0.0,4.8,0.2,5.48,8.18,0.21,Africa,0.02,0.33
SSD,SSD,2014,2.62,76.33,1.81,0.0,4.71,0.06,6.14,8.33,0.22,Africa,0.03,0.34
SSD,SSD,2015,2.86,75.36,2.04,0.0,5.1,0.01,6.21,8.42,0.22,Africa,0.04,0.36
SSD,SSD,2016,2.7,74.91,1.85,0.0,4.89,0.05,7.05,8.55,0.23,Africa,0.05,0.37
SSD,SSD,2017,2.26,75.68,1.12,0.0,4.68,0.0,7.61,8.65,0.24,Africa,0.07,0.39
SSD,SSD,2018,1.69,75.39,1.18,0.0,4.93,0.0,7.59,9.22,0.25,Africa,0.1,0.39
SSD,SSD,2019,1.66,75.16,1.23,0.0,4.96,0.0,8.17,8.82,0.26,Africa,0.13,0.41
SSD,SSD,2020,1.23,75.21,0.9,0.0,5.11,0.0,8.38,9.17,0.26,Africa,0.17,0.43
SSD,SSD,2021,0.96,75.47,0.24,0.0,5.04,0.0,8.65,9.64,0.27,Africa,0.24,0.43
SSD,SSD,2022,0.65,74.87,0.32,0.0,5.11,0.04,9.09,9.92,0.28,Africa,0.32,0.45
SSD,SSD,2023,0.0,75.64,0.08,0.0,4.97,0.0,9.58,9.73,0.29,Africa,0.46,0.46
SSD,SSD,2024,0.12,74.75,0.0,0.0,5.13,0.03,9.65,10.32,0.3,Africa,0.58,0.47
STP,STP,2000,12.23,52.72,8.27,0.0,9.85,0.0,1.86,15.07,0.05,Africa,0.0,0.06
STP,STP,2001,11.67,52.82,7.91,0.0,10.26,0.0,2.36,14.98,0.05,Africa,0.0,0.06
STP,STP,2002,11.19,52.79,7.74,0.0,10.01,0.0,3.1,15.17,0.05,Africa,0.0,0.07
STP,STP,2003,10.94,52.39,7.47,0.0,10.12,0.0,3.77,15.31,0.05,Africa,0.0,0.07
STP,STP,2004,9.9,52.71,6.92,0.0,10.03,0.0,4.62,15.82,0.06,Africa,0.0,0.07
STP,STP,2005,10.04,52.22,6.63,0.0,9.91,0.0,5.47,15.73,0.06,Africa,0.0,0.08
STP,STP,2006,9.39,51.73,6.8,0.0,9.72,0.0,6.36,16.0,0.06,Africa,0.0,0.08
STP,STP,2007,8.91,51.52,6.0,0.0,10.13,0.0,7.15,16.29,0.06,Africa,0.0,0.08
STP,STP,2008,8.0,52.09,5.38,0.0,10.28,0.0,7.56,16.69,0.06,Africa,0.0,0.09
STP,STP,2009,8.03,51.48,5.22,0.0,9.94,0.0,8.89,16.44,0.06,Africa,0.0,0.09
STP,STP,2010,7.22,51.11,5.29,0.0,10.06,0.0,9.57,16.75,0.07,Africa,0.0,0.1
